"id","timestamp.meta.partial.fields","timestamp_iso8601.meta.partial.fields","fiscal_year.meta.partial.fields","source.meta.partial.fields","catalog.meta.partial.fields","data_type.meta.partial.fields","classification.meta.partial.fields","resource.meta.partial.fields","source_filename.meta.partial.fields","type.meta.partial.fields","value.Name.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Cost.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Cost.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Cost.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Cost.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","@projectCategoryName.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.Number.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.Title.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Construction.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Construction.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Construction.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Construction.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneOCO.Construction.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.Location.ProductionSupportFacility.FacilityList.record.partial.fields","value.CostType.record.partial.fields","value.Type.ProductionSupportFacility.FacilityList.record.partial.fields","value.NarrativeExplanation.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.EndItemSupportedModel.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.EquipmentInstallationComplete.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.InitialProjectAward.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.FinalProjectAward.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Equipment.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Equipment.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Equipment.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Equipment.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneOCO.Equipment.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.FinalDesignComplete.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.EquipmentInstallation.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.EquipmentInstallation.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.EquipmentInstallation.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.EquipmentInstallation.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneOCO.EquipmentInstallation.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.ContractorSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.ContractorSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.ContractorSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.ContractorSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneOCO.ContractorSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.ProveOutBegins.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.ProveOutComplete.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Title.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Number.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Name.LayawayFacility.FacilityList.record.partial.fields","value.Location.LayawayFacility.FacilityList.record.partial.fields","value.Type.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Other.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Other.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Other.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Other.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneOCO.Other.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Total.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Total.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Total.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Total.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Maintenance.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Maintenance.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Maintenance.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Maintenance.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Environmental.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Environmental.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Environmental.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Environmental.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.Type.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.Description.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.Contractor.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.Name.InactiveFacility.FacilityList.record.partial.fields","value.Location.InactiveFacility.FacilityList.record.partial.fields","value.Type.InactiveFacility.FacilityList.record.partial.fields","value.LayawayCost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Description.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Name.ProductionLinesLayaway.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Recurring.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Recurring.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Recurring.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Recurring.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.ConstructionComplete.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.OtherInHouseSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.OtherInHouseSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.OtherInHouseSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneOCO.OtherInHouseSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.CorpsOfEngineersSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields",
"10e511efd31d1e1ff354f5721d1562b7","1418723666","2014-12-16T09:54:26+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Army_PB_2013.xml","2013","","0.537","","","0.537","Production Support","5133581","National Emission Standards for Hazardous Air Pollutants (NESHAP) Requirements","","","","","","","AB","","FY 2013 Base procurement dollars in the amount of $0.537 million support the identification selection and design of future pollution controls for the coal-fired steam plant at Holston Army Ammunition Plant (AAP).  The Environmental Protection Agency (EPA) has amended its current emission standards adding new regulated substances to the list of emissions that must be controlled.  The effort will ensure Holston AAP complies with EPA regulations.","Research & Development Explosives (RDX)/High Melt Explosives (HMX) IM","","2013-04","2013-04","","","","","","2014-04","","","","","","","","","","","","","","","","","","","","","","","","0.537","0.537","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"10e511efd31d1e1ff354f5721d1562b7","1418723666","2014-12-16T09:54:26+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Army_PB_2013.xml","2013","","","1.959","","","Production Support","5113211","Control System Upgrade Hexamine Facility","","","","","","","AB","","Procurement dollars in the amount of $1.959 million support the upgrade and replacement of obsolete control equipment for hexamine production at Holston Army Ammunition Plant (AAP).  The Hexamine/Acetic Acid solution is a raw material ingredient for RDX and HMX explosives.  Due to the age of the existing facility equipment the control system suffers parts obsolescence and a risk of injury to the operator.  The modernized facility will improve weighing metering batch sequences standardized formulas and temperature controls which will be integrated into the plant wide control system.  Modern instrumentation and control systems will ensure consistent formulation of hexamine/acetic acid solutions.","Research & Development Explosives (RDX)/High Melt Explosives (HMX)","2013-05","2011-08","2011-08","","0.993","","","","2012-02","","0.903","","","","","0.063","","","","2013-06","2013-07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"10e511efd31d1e1ff354f5721d1562b7","1418723666","2014-12-16T09:54:26+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Army_PB_2013.xml","2013","","","6.552","","","Production Support","5113239","Modernization of Acetic Acid Recovery Facilities","","","","","","","AB","","Procurement dollars in the amount of $6.552 million support the modernization of the acetic acid recovery facility at Holston Army Ammunition Plant (AAP).  This facility is used to recover weak acid generated by explosives production processes.  The current acid recovery equipment and system has exceeded its useful life and is challenged by technology and part obsolescence issues.  Without an effective acid recovery system Holston AAP is subject to system fails production shut downs safety and environmental risks.","Research & Development Explosives (RDX)/High Melt Explosives (HMX)","2013-09","2011-09","2011-09","","2.181","","","","2011-02","","4.364","","","","","0.007","","","","2013-09","2013-12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"10e511efd31d1e1ff354f5721d1562b7","1418723666","2014-12-16T09:54:26+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Army_PB_2013.xml","2013","","","0.359","","","Production Support","5113294","Solvent Recovery/Chilled Water - Agile Manufacturing","","","","","","","AB","","Procurement dollars in the amount of $0.359 million support the upgrades to the solvent recovery at the Agile Manufacturing Facility at Holston Army Ammunition Plant.  These improvements will eliminate the release of solvent into the wastewater stream during Ultra-Fine Research and Development Explosive (UF-RDX) production.  This effort will also enhance the installation's ability to comply with environmental regulations specifically the Resource Conservation and Recovery Act (RCRA).","Research & Development Explosives (RDX)","2013-12","2012-01","2012-01","","","","","","2012-04","","","","","","","","","","","2014-01","2014-03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2013-09","0.359","","","","",
"10e511efd31d1e1ff354f5721d1562b7","1418723666","2014-12-16T09:54:26+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Army_PB_2013.xml","2013","","24.281","2.142","","24.281","Production Support","5XX3528","Insensitive Munitions (IM) Explosive Ingredients Manufacturing","9.499","","","9.499","0.000","","AB","","FY 2013 Base procurement dollars in the amount of $24.281 million support the procurement and installation of an Insensitive Munitions (IM) Ingredients manufacturing facility at Holston Army Ammunition Plant (AAP).  This facility will provide sufficient production capacity to meet future requirements of IMX-101 and IMX-104.  Holston AAP currently does not have capability to meet the new IM production requirements.","IMX-101 IMX-104","2015-03","2013-03","2013-03","9.307","","","9.307","0.000","2012-12","3.305","","","3.305","0.000","1.728","","","1.728","0.000","2015-03","2015-06","","","","","","","","","","","2.142","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-03","","0.442","0.442","0.000","",
"10e511efd31d1e1ff354f5721d1562b7","1418723666","2014-12-16T09:54:26+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Army_PB_2013.xml","2013","","","3.547","","","Production Support","5113663","Acidic Pipe Line Modernization Upgrades","","0.566","","","","","AB","","Procurement dollars in the amount of $3.547 million support the installation of a new pipeline for the 503/504 pipeline that supports production of RDX and HMX explosives at Holston Army Ammunition Plant.  This project reduces maintenance and operational costs due to legacy pipeline system which has exceeded its life span.  A portion of this legacy pipeline system required relocation due to the safety requirements of construction permits related to an ongoing modernization effort at Holston AAP.","Research & Development Explosives (RDX)/High Melt Explosives (HMX)","2012-04","2011-11","2011-11","","2.241","","","","2012-02","","0.655","","","","","0.085","","","","0212-04","2012-06","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2012-04","","","","","",
"10e511efd31d1e1ff354f5721d1562b7","1418723666","2014-12-16T09:54:26+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Army_PB_2013.xml","2013","","","0.386","","","Production Support","5113674","B-11 Tank Farm & Infrastructure","","","","","","","AB","","Procurement dollars in the amount of $0.386 million support the activation and repair of the B-11 Tank Farm and infrastructure to support Ammonium Nitrate Solution (AnSOL) storage at Holston Army Ammunition Plant.  This effort is required to avoid interruption of explosives production.","DNAN HMX NTO RDX","2011-11","2011-10","2011-10","","0.303","","","","2011-11","","","","","","","0.083","","","","2011-11","2011-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2011-11","","","","","",
"10e511efd31d1e1ff354f5721d1562b7","1418723666","2014-12-16T09:54:26+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Army_PB_2013.xml","2013","","","63.34","","","Production Support","5113964","Modernize & Consolidate Acid Facilities","","5.067","","","","","AB","","Procurement dollars in the amount of $63.340 million support the final phase to complete relocating the Area A Acids Facility (Acetic Acid and Anhydrous Acid operation) to Area B at Holston Army Ammunition Plant.  This phase will complete the installation of the process equipment and perform prove out.  This project eliminates unnecessary costs and operating inefficiencies improves energy and operation security requirements.  It also reduces safety and environmental risks by eliminating the requirement to transport acetic acid and acetic anhydrite seven miles through residence areas.","Research & Development Explosives (RDX)/High Melt Explosives (HMX)","2013-09","2011-07","2011-07","","22.169","","","","2012-03","","31.297","","","","","3.636","","","","2013-09","2014-03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2012-09","1.171","","","","",
"10e511efd31d1e1ff354f5721d1562b7","1418723666","2014-12-16T09:54:26+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Army_PB_2013.xml","2013","Holston Army Ammunition Plant","","","3.105","","Production Support","5123163","Fire Alarm System & Deluge System Upgrades","","","1.189","","","Kingsport Tennessee","AB","GOCO","Procurement dollars in the amount of $3.105 million support the design and installation of new alarm and deluge systems in production and service support buildings at Holston Army Ammunition Plant.  The existing alarm systems do not comply with safety standards operate with obsolete equipment and lack automated notification.  The current fire alarm system poses a safety risk to personnel and loss of government property.  This project will provide for timely notification of fire emergencies in the operating and production support buildings improve personnel safety and reduce the risk of property damage.","Research & Development Explosives (RDX)/High Melt Explosives","2014-07","2012-03","2012-03","","","1.03","","","2013-09","","","0.205","","","","","0.255","","","2014-07","2015-02","","","","","","","","","","0.426","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-07","","","","","",
"10e511efd31d1e1ff354f5721d1562b7","1418723666","2014-12-16T09:54:26+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Army_PB_2013.xml","2013","","","","2.019","","Production Support","5123352","Replace Electrical Services Line 2","","","1.883","","","","AB","","Procurement dollars in the amount of $2.019 million support modernization upgrades to electrical services on Line 2 at Iowa Army Ammunition Plant.  This project will eliminate safety hazards associated with the existing services lines.  Effort will also satisfy federal and local electrical code compliance standards and provide adequate electrical services to meet full production capacity.","102mm & 105mm Tank Ammunition","","2012-03","2012-03","","","","","","","","","","","","","","0.136","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2013-12","","","","","",
"10e511efd31d1e1ff354f5721d1562b7","1418723666","2014-12-16T09:54:26+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Army_PB_2013.xml","2013","","","","7.428","","Production Support","5123393","Primary Electrical Distribution System Upgrade","","","6.936","","","","AB","","Procurement dollars in the amount of $7.428 million support modernization upgrades to the current primary electrical distribution system at Iowa Army Ammunition Plant.  Power outages and fluctuations generate surges that damage computer-controlled machinery on production and support equipment.  The existing primary electrical system requires frequent repairs and poses safety hazards to operational and maintenance personnel.  This project will provide continued uninterruptable electrical service throughout the installation.","155mm Artillery 120mm Tank Modular Artillery Charge System (MACS)","","2012-03","2012-03","","","","","","","","","","","","","","0.492","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2013-12","","","","","",
"10e511efd31d1e1ff354f5721d1562b7","1418723666","2014-12-16T09:54:26+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Army_PB_2013.xml","2013","","","3.214","","","Production Support","5113470","Roof Replacement Production Buildings","","3.004","","","","","AB","","Procurement dollars in the amount of $3.214 million support rehabilitation and replacement of roofs on production buildings at Iowa Army Ammunition Plant.  Project also includes inspection of all roofs on active production buildings.  This project will protect modernized equipment and improve personnel safety in production areas.","105/155mm Artillery 120mm Tank Modular Artillery Charge System (MACS)","","2011-03","2011-03","","","","","","2010-11","","","","","","","0.21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2012-03","","","","","",
"10e511efd31d1e1ff354f5721d1562b7","1418723666","2014-12-16T09:54:26+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Army_PB_2013.xml","2013","","","4.01","","","Production Support","5113527","Rail System Upgrade","","","","","","","AB","","Procurement dollars in the amount of $4.010 million support upgrades to the aging and failing rail system at Iowa Army Ammunition Plant.  Modernization upgrades will include the east running track north running track and tracks 1 through 5 to Yard F.  Additionally effort includes drainage work ties ballast and rail replacement.  Rail system upgrades are required in order to prevent accidents involving derailment and potential overturning of explosive laden rail cars.","120mm Tank 105/155mm Artillery Modular Artillery Charge System (MACS)","2012-12","2011-03","2011-03","","2.121","","","","2010-12","","1.503","","","","","0.232","","","","","","","","","","","","","","","","0.154","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"10e511efd31d1e1ff354f5721d1562b7","1418723666","2014-12-16T09:54:26+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Army_PB_2013.xml","2013","","","2.386","","","Production Support","5113537","Replace Line 1 Water Distribution System","","2.228","","","","","AB","","Procurement dollars in the amount of $2.386 million support the replacement of Line 1 water distribution system at Iowa Army Ammunition Plant.  The existing water distribution system is nearly 70 years old and experiences frequent water line failures.","40mm Family of Scatterable Mines (FASCAM)","","2011-03","2011-03","","","","","","2011-03","","","","","","","0.114","","","","","","","","","","","","","","","","0.044","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2012-09","","","","","",
"10e511efd31d1e1ff354f5721d1562b7","1418723666","2014-12-16T09:54:26+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Army_PB_2013.xml","2013","","5.346","","","5.346","Production Support","5133573","Natural Gas Service Main Heat Plant & Boiler Building 1-62","2.9","","","2.9","0.000","","AB","","FY 2013 Base procurement dollars in the amount of $5.346 million support modernization improvements to the natural gas steam plant at Iowa Army Ammunition Plant.  The auxiliary steam plant provides high pressure steam for process requirements and space heating throughout the installation.  This effort will also modernize the legacy coal handling system for the main coal fired steam plant.  These upgrades will reduce the risk of freeze damage during winter months.","105mm/155mm Artillery Primers Tank Ammunition FASCAM","2015-02","2013-06","2013-06","1.127","","","1.127","0.000","","0.491","","","0.491","0.000","0.201","","","0.201","0.000","","","","","","","","","","","","","","0.627","0.627","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","2015-02","","","","","",
"10e511efd31d1e1ff354f5721d1562b7","1418723666","2014-12-16T09:54:26+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Army_PB_2013.xml","2013","","9.818","","","9.818","Production Support","5133574","Upgrade Main Heating Plant","0.558","","","0.558","0.000","","AB","","FY 2013 Base procurement dollars in the amount of $9.818 million support the modernization of the main heating plant at Iowa Army Ammunition Plant.  This project will maintain continuous production of steam for process and space heating. Modernization efforts also include the construction of a natural gas pipeline to support the installation of dual fuel burners at the main heating plant.  These upgrades will allow the heating plant to maintain Environmental Protection Agency and State Department of Environmental Quality emissions compliance.  Additionally this project will improve operator safety by eliminating the manual process of igniting the coal fired boiler and exposing the operator to a flash flame.","105/155mm Artillery Primers 120mm Tank Ammunition FASCAM","2015-02","2013-05","2013-05","2.603","","","2.603","0.000","","5.431","","","5.431","0.000","0.343","","","0.343","0.000","","","","","","","","","","","","","","0.883","0.883","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","2015-02","","","","","",
"10e511efd31d1e1ff354f5721d1562b7","1418723666","2014-12-16T09:54:26+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Army_PB_2013.xml","2013","","","0.592","","","Production Support","6113664","Exhumation of Flyash","","","","","","","AB","","Procurement dollars in the amount of $0.592 million support the exhumation transportation and disposal from the existing landfill to an off-site municipal landfill to restore Iowa Army Ammunition Plant (AAP) landfill capacity.  The capacity will support ongoing production requirements and allow for emergency disposal of flyash at Iowa AAP.","105/155mm Artillery Tank Ammunition Modular Artillery Charge System(MACS)","","2010-12","2011-12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.592","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"10e511efd31d1e1ff354f5721d1562b7","1418723666","2014-12-16T09:54:26+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Army_PB_2013.xml","2013","","0.562","","0.587","0.562","Production Support","5XX5333","Production Support Equipment Replacement","0.515","","0.538","0.515","0.000","","AB","","FY 2013 Base procurement dollars in the amount of $0.562 million support this effort to rehabilitate a propellant transfer ramp from building 2-15 (propellant magazine) to building 2-12 (production building) to assure that propellant can be transferred in a safe and efficient manner.","105mm Artillery 120mm Tank","","2013-05","2013-05","","","","","","","","","","","","0.047","","0.049","0.047","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-11","","","","","",
"10e511efd31d1e1ff354f5721d1562b7","1418723666","2014-12-16T09:54:26+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Army_PB_2013.xml","2013","Iowa Army Ammunition Plant","","1.39","","","Production Support","5113538","Replace Lightning Protection System; Lines 1 2 3 & 3A","","1.324","","","","Middletown Iowa","AB","GOCO","Procurement dollars in the amount of $1.390 million support the installation of new lightning protection systems on production buildings for Lines 1 2 and 3 at Iowa Army Ammunition Plant.  The existing lightning protection systems do not comply with Army Regulation (AR) 385-64. The production buildings store hazardous materials causing a safety risk during load assemble and pack (LAP) operations.","Composition B Trinitrotoluene (TNT)","","2011-03","2011-03","","","","","","2011-03","","","","","","","0.066","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2012-10","","","","","",
"10e511efd31d1e1ff354f5721d1562b7","1418723666","2014-12-16T09:54:26+00:00","2013","http://comptroller.defense.gov/budgetmaterials.aspx","dodbudget","record","public","procurement-base","JustificationBook_Army_PB_2013.xml","2013","","","0.551","","","Production Support","5113168","Structural Evaluation Production Buildings 1 2 & 3","","","","","","","AB","","Procurement dollars in the amount of $0.551 million support the structural evaluation of production buildings at Lake City Army Ammunition Plant.  Effort includes evaluation of floor loading column loading roof loading and ability to sustain a catastrophic event.  Due to the age of the buildings sections of the concrete mezzanine have fallen down on the first floor placing personnel and equipment at risk of injury and damage.  These buildings are mission essential to the operation of the plant.","5.56mm 7.62mm .50 Cal 20mm Small / Medium Cal. Links","","2011-07","2011-07","","","","","","2011-09","","","","","","","","","","","","","","","","","","","","","","","0.551","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
