"id","fiscal_year.meta.partial.fields","timestamp_iso8601.meta.partial.fields","timestamp.meta.partial.fields","source.meta.partial.fields","data_type.meta.partial.fields","catalog.meta.partial.fields","classification.meta.partial.fields","source_filename.meta.partial.fields","resource.meta.partial.fields","type.meta.partial.fields","value.TotalCost.PriorYear.Cost.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Cost.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Cost.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Cost.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.NarrativeExplanation.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","@projectCategoryName.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.EndItemSupportedModel.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.Number.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.InitialProjectAward.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.ProveOutBegins.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.FinalProjectAward.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.ProveOutComplete.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.EquipmentInstallationComplete.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.Title.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Equipment.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Equipment.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Equipment.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Equipment.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.Name.ProductionSupportFacility.FacilityList.record.partial.fields","value.Location.ProductionSupportFacility.FacilityList.record.partial.fields","value.Type.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.AllPriorYears.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Title.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Number.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Name.LayawayFacility.FacilityList.record.partial.fields","value.Location.LayawayFacility.FacilityList.record.partial.fields","value.Type.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.EquipmentInstallation.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.EquipmentInstallation.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.EquipmentInstallation.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.EquipmentInstallation.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Other.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Other.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Other.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Other.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Other.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Total.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Total.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Total.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Total.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Environmental.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Environmental.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Environmental.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Maintenance.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Maintenance.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Maintenance.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.Type.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.Description.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.Contractor.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.Name.InactiveFacility.FacilityList.record.partial.fields","value.Location.InactiveFacility.FacilityList.record.partial.fields","value.Type.InactiveFacility.FacilityList.record.partial.fields","value.LayawayCost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Description.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Name.ProductionLinesLayaway.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Location.ProductionLinesLayaway.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.ProductionEnd.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Recurring.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Recurring.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Recurring.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Recurring.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Environmental.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Maintenance.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.FinalDesignComplete.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.ConstructionComplete.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Construction.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Construction.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.OtherInHouseSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.OtherInHouseSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.ContractorSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.ContractorSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.ContractorSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Construction.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.OtherInHouseSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Construction.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.CorpsOfEngineersSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.OtherInHouseSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.CorpsOfEngineersSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.ContractorSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.ConceptDesignComplete.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","1.491","1.491","FY 2016 Base procurement dollars in the amount of $1.491 million support installation of a plant wide mass warning system at Iowa Army Ammunition Plant.  System will be audible to personnel both inside and outside of installation buildings.","Production Support","60mm/81mm Mortar Artillery","5163743","2016-03","2018-01","2016-04","2018-04","2018-01","Plant Wide Mass Warning System","","","0.561","0.561","","","","","","","","","","","","","","","","0.58","0.58","","","0.044","0.044","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2016-05","2017-12","0.306","0.306","","","","","","","","","","","","","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","6.534","","","","Procurement dollars in the amount of $6.534 million support effort to upgrade the Main Heating Plant and meet Maximum Achievable Control Technology (MACT) air emission standards at Iowa Army Ammunition Plant.  This project will install a natural gas boiler a natural gas pipeline and redundant combustion control servers.  It will also relocate and cover a conveyor belt and conduct miscellaneous upgrades necessary to meet recent changes to MACT standards.  This project will improve the safety and efficiency of the Main Heating Plant and ensure compliance with environmental regulations.","Production Support","120mm Tank 155mm Artillery 40mm Mortars","5143770","2014-06","2017-06","2014-06","2017-07","2017-06","Main Heating Plant Upgrade and Maximum Achievable Control Technology (MACT) Compliance","","","","","","","","","","","","","","","","","","0.694","","","","0.369","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.319","0.152","","","","","","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","7.737","","","","Procurement dollars in the amount of $7.737 million support effort to remove and abate asbestos in various production and storage facilities at Iowa Army Ammunition Plant.  Asbestos proposes significant risk to human health.  Friable Asbestos Containing Material will be removed from steam installation lines and lighting fixtures.","Production Support","105mm/120mm Tank 105mm/155mm Artillery Modular Artillery Charging System","5143910","2014-09","","2014-09","","","Asbestos Abatement and Removal","","","","","","","","","","","","","","","","","","","","","","7.737","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2016-08","","","","","","","","","","","","","","","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","2.139","","","Procurement dollars in the amount of $2.139 million support improvements to Roads D and E at Iowa Army Ammunition Plant.  These roads support active production lines and storage yards.  This project will improve safety for plant operational vehicles containing explosive materials.","Production Support","40mm Artillery Mortar Tank","5153745","2015-04","","2015-04","","","General Road Improvements (Roads D and E)","","","","","","","","","","","","","","","","","","","","","","","0.537","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2016-08","","","","","","","","","","1.602","","","","","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","6.751","","","Procurement dollars in the amount of $6.751 million support effort to install a high-pressure gas boiler at Iowa Army Ammunition Plant (AAP).  Project will assure the continued flow of steam for processes and heating ventilation and air conditioning (HVAC) purposes.  A 2013 baseline energy assessment estimated 33 percent of Iowa AAP's steam energy is lost through distribution condensate and insufficient or defective steam traps.","Production Support","105/155mm Artillery 60mm Mortars","5153773","2015-07","2017-07","2015-07","2017-08","2017-06","Line 3A Distributed Natural Gas Boiler System","","2.919","","","","","","","","","","","","","","","","","0.8","","","","0.117","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2017-06","","","","","","","","","","2.5","","0.065","","0.35","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","6.36","","","Base procurement dollars support in the amount of $6.360 million support fuel cell modernization effort at Iowa Army Ammunition Plant (AAP).  This project will develop a pilot-scale process utilizing fuel cell technology for the reduction of Iowa AAP operational costs.  The reduced operational costs will be the result of enhanced power production efficiencies energetics demilitarization and process by-product sales.  This project includes construction of a 100kW mobile fuel cell pilot facility equipment procurement pilot scale testing and market sales research of the chemical by-product.","Production Support","","5155029","","2016-05","2015-05","2016-08","","Construct 100kW Fuel Cell Pilot Facility","","2","","","Iowa Army Ammunition Plant","Middletown Iowa","GOCO","","","","","","","","","","","","0.81","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2016-05","","","","","","","","","","2.5","","0.36","0.69","","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","2.791","14.702","14.702","FY 2016 Base procurement dollars in the amount of $14.702 million support modernization improvements in small caliber ammunition manufacturing at Lake City Army Ammunition Plant.  Efforts include upgrades to the automated high-speed Small Caliber Ammunition Modernization Program (SCAMP) production lines including waste incinerator and .50 Cal bullet restoration will improve product quality and equipment reliability availability and maintainability.","Production Support",".50 Cal (all types except SLAP-T) 5.56mm 7.62mm (all types)","51X3356","2015-01","2017-12","2016-03","2018-01","2017-09","Small Caliber Modernization Production Line Upgrades","","2.001","9.75","9.75","","","","","","","","","","","","","","","0.747","4.123","4.123","","0.043","0.55","0.55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2015-01","","","","","","","0.279","0.279","","","","","","","","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","5.065","","","","Procurement dollars in the amount of $5.065 million support effort to resurface existing roads at Lake City Army Ammunition Plant (AAP).  This project will provide adequate roadways to production lines storage yards and support facilities for safe travel by employees utilizing government private and explosively laden vehicles.  This effort will also improve road conditions and reduce maintenance costs to roads and vehicles and enhance working conditions and safety.  This effort will improve the quality of work environment at Lake City AAP.","Production Support","20mm 5.56mm 7.62mm Cal .50","5143645","2014-06","","2014-06","","","Hard Road Surface Recapitalization","","","","","","","","","","","","","","","","","","","","","","0.973","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-01","2015-04","","","","","","","","4.092","","","","","","","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","2.939","","","Base procurement dollars in the amount of $2.939 million support effort to rehabilitate structural deficiencies identified in Buildings 8 11 and 16 at Lake City Army Ammunition Plant.  This effort will ensure the safety of personnel protect production equipment and assure compliance with Occupational Safety and Health Administration National Fire Protection Agency National Electrical Code and Building Codes.","Production Support","5.56mm 7.62mm Cal .50","5153758","2015-01","","2015-01","","","Structural Upgrades (Buildings 8 11 and 16)","","","","","","","","","","","","","","","","","","","","","","","0.396","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2015-01","2016-04","","","","","","","","","","2.3","","0.243","","","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","2.1","","","","Procurement dollars in the amount of $2.100 million support effort to modernize degraded conductive flooring in the explosives manufacturing areas of Buildings 1 2 and 3 at Lake City Army Ammunition Plant.  Based on safety regulations a conductive floor is required to manufacture explosives.","Production Support","5.56mm 7.62mm Cal .50","5143615","2014-05","","2014-05","","2016-10","Conductive Flooring Replacement/Asbestos Removal (Buildings 1 2 and 3)","","","","","","","","","","","","","","","","","","0.391","","","","0.095","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-08","2016-10","","","","","","","","1.614","","","","","","","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","4.074","4.074","FY 2016 Base procurement dollars in the amount of $4.074 million support installation of metering to support utility monitoring and control at Lake City Army Ammunition Plant.  Effort will evaluate design and install meters that monitor water air gas and electrical utilities.  Meters will be installed plant wide and will be incorporated into the overall Building Management System.","Production Support","5.56mm 7.62mm Cal .50","5163782","2016-03","2019-04","2016-03","2019-04","2019-03","Building Management System / Metering Upgrade","","","1.439","1.439","","","","","","","","","","","","","","","","2.159","2.159","","","0.476","0.476","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2016-11","","","","","","","","","","","","","","","","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","1.231","1.231","FY 2016 Base procurement dollars in the amount of $1.231 million support modernization of exterior steam supports at Lake City Army Ammunition Plant.  Effort will evaluate existing steam main supports and design and install new steam supports.  Effort will improve safety reduce steam loss to manufacturing buildings and reduce risk of production interruptions.","Production Support","5.56mm 7.62mm Cal .50","5163778","2016-03","2017-04","2016-03","2017-04","","Exterior Steam Main Supports","","","","","","","","","","","","","","","","","","","","","","","","0.087","0.087","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2016-11","2017-03","1.144","1.144","","","","","","","","","","","","","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","0.437","0.437","FY 2016 Base procurement dollars in the amount of $0.437 million support equipment upgrade in Building 15 at Lake City Army Ammunition Plant.  The effort will design and install a reverse osmosis system in building 15.  Project will improve water quality which reduces solids build up in boiler tubes.  Reduction in solids build up will maximize the heat transfer in producing steam which will result in reduced water natural gas and chemical consumption.","Production Support","5.56mm 7.62mm Cal .50","5163779","2016-03","2018-04","2016-03","2018-04","2018-03","Building 15 Reverse Osmosis System","","","0.139","0.139","","","","","","","","","","","","","","","","0.207","0.207","","","0.091","0.091","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2016-11","2018-03","","","","","","","","","","","","","","","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","1.458","1.458","FY 2016 Base procurement dollars in the amount of $1.458 million support modernization upgrades to Building 15 Programmable Logic Control (PLC) and economizer at Lake City Army Ammunition Plant.  Existing equipment does not meet National Fire Protection Agency code is obsolete and replacement parts are difficult to procure.  This effort will design and install new economizers and PLC on boilers 1-4.  This system serves as a safety device to prevent boiler explosions.","Production Support","5.56mm 7.62mm Cal .50","5163780","2016-03","2018-04","2016-03","2018-04","2018-03","Building 15 Programmable Logic Control (PLC) and Economizer Upgrade","","","0.522","0.522","","","","","","","","","","","","","","","","0.875","0.875","","","0.061","0.061","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2016-11","","","","","","","","","","","","","","","","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","1.102","1.102","FY 2016 Base procurement dollars in the amount of $1.102 million support modernization to Building 3 East Charging Wing heating ventilation and air conditioning (HVAC) at Lake City Army Ammunition Plant.  Existing equipment is obsolete.  Effort will evaluate design and install a new HVAC system in Building 3 East Charging Wing.  Installation will consist of new modular air handler with filtration preheat chilled water cooling reheat and humidification.","Production Support","5.56mm 7.62mm Cal .50","5163781","2016-03","2018-04","2016-03","2018-04","2018-03","Building 3 East Charging Wing Heating Ventilation and Air Conditioning (HVAC) Upgrade","","","0.409","0.409","","","","","","","","","","","","","","","","0.648","0.648","","","0.045","0.045","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2016-11","","","","","","","","","","","","","","","","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","3.607","3.607","FY 2016 Base procurement dollars in the amount of $3.607 million supports this effort to correct structural deficiencies found in Buildings 1 2 3 and 35 at Lake City Army Ammunition Plant.  Based on a Building Structural Evaluation Study these buildings are structurally unsafe.  This effort will include design and correction of structural deficiencies.  This effort will also ensure the safety of personnel protect production equipment and assure Lake City AAP complies with Occupational Safety and Health Administration National Fire Protection Agency National Electrical Code and Building Codes.","Production Support","5.56mm 7.62mm .Cal .50 Enhanced Performing Rounds (EPRs) Links","5163708","2016-03","2017-11","2016-03","2017-11","","Structural Upgrades (Buildings 1 2 3 and 35)","","","","","","","","","","","","","","","","","","","","","","","","0.386","0.386","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2016-11","2017-09","3.221","3.221","","","","","","","","","","","","","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","","7.582","7.582","FY 2016 Base procurement dollars in the amount of $7.582 million support modernization upgrades to Building 16 aerator at Lake City Army Ammunition Plant.  Efforts include evaluation design and replacement of internal components motors and fans and potable water wells.  Project will also upgrade the main collection lines from the well houses and install take-out cleaning stations and upgrades to the well water control system.  This project will eliminate requirement for five air strippers located around the plant and facilitate the maintenance of adequate water supplies for production.","Production Support","5.56mm 7.62mm Cal .50","5163715","2016-03","2017-04","2016-03","2017-04","2017-03","Building 16 Aerator Upgrade Water Well Replacement","","","5.41","5.41","","","","","","","","","","","","","","","","1.539","1.539","","","0.123","0.123","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2016-11","2017-03","0.51","0.51","","","","","","","","","","","","","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","","9.165","","","Procurement dollars in the amount of $9.165 million support continued installation of Occupational Safety and Health Administration (OSHA) guards on machinery and equipment to comply with current regulations at Lake City Army Ammunition Plant.  Production equipment to be guarded will include lead rope forming presses wash barrels oilers washers case lines bullet lines priming machines loading machines Cartridge Case Measurement Ejection System packing lines palletizers can printers and tip identification machines.  Material handling conveyors will also be guarded.  The new machine guarding will be fully compliant with current OSHA Guarding Regulation 1910.212 Subpart O - 2004.  This project will reduce operator risk of injury or death.","Production Support","5.56mm 7.62mm Cal .50","5153933","2015-05","2018-05","2015-05","2018-05","2018-04","Install Occupational Safety and Health Administration (OSHA) Guarding","","2.261","","","Lake City Army Ammunition Plant","Independence Missouri","GOCO","","","","","","","","","","","","6.41","","","","0.321","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2016-11","","","","","","","","","","","","","0.173","","","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","11.681","7","12.631","12.631","FY 2016 Base procurement dollars in the amount of $12.631 million support effort to continue the modernization and construction of a new right-sized facility to produce high quality Nitrocellulose (NC) at Radford Army Ammunition Plant.  The current NC facility has exceeded its useful life and experienced as many as 70 failures in 12 months.  This phase supports the design and construction of the deep foundations required for the new NC facility.","Production Support","Propellants for Large Medium and Small Cal Munitions","51X2736","2013-12","2016-12","2016-03","2016-12","","Construct New Nitrocellulose (NC) Facility","","","","","","","","","","","","","","","","","","","","","","3.287","0.75","3.081","3.081","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2015-08","2015-12","9.55","9.55","","","","","","7.844","0.55","6.25","","","","","",
"35fd9f933676eb56a5a5b283090783ef","2016","2015-02-05T16:07:53+00:00","1423152473","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2016.xml","procurement-base","2016","2.601","","","","Procurement dollars in the amount of $2.601 million support this effort to modernize and replace both finished and raw water pumps and valves at Radford Army Ammunition Plant (AAP).  This project ensures the water treatment operations continue to provide required filtered water for production processes fire water and two drinking water plants.","Production Support","Propellants for Large Medium and Small Cal Munitions","5143566","2014-07","2016-08","2015-01","2016-08","2016-07","Upgrade Pumps Water Plant (Building 409)","1.807","","","","","","","","","","","","","","","","","0.544","","","","0.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2015-01","","","","","","","","","","","","","","","","",
