"id","fiscal_year.meta.partial.fields","timestamp_iso8601.meta.partial.fields","timestamp.meta.partial.fields","source.meta.partial.fields","data_type.meta.partial.fields","catalog.meta.partial.fields","classification.meta.partial.fields","source_filename.meta.partial.fields","resource.meta.partial.fields","type.meta.partial.fields","value.CostType.record.partial.fields","value.TotalCost.PriorYear.Cost.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Cost.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Cost.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Cost.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.NarrativeExplanation.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","@projectCategoryName.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.EndItemSupportedModel.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.Number.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.InitialProjectAward.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.FinalProjectAward.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.EquipmentInstallationComplete.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.Title.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Equipment.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Equipment.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Equipment.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Equipment.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.Name.ProductionSupportFacility.FacilityList.record.partial.fields","value.Location.ProductionSupportFacility.FacilityList.record.partial.fields","value.Type.ProductionSupportFacility.FacilityList.record.partial.fields","value.ProveOutBegins.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.ConstructionComplete.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.ProveOutComplete.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Other.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Other.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.ContractorSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.ContractorSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.ContractorSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.ContractorSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Construction.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Construction.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Construction.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.EquipmentInstallation.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.EquipmentInstallation.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.EquipmentInstallation.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.EquipmentInstallation.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.AllPriorYears.Cost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Title.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Number.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Name.LayawayFacility.FacilityList.record.partial.fields","value.Location.LayawayFacility.FacilityList.record.partial.fields","value.Type.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Other.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Other.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Total.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Total.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Total.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Total.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Maintenance.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Maintenance.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Maintenance.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Maintenance.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Environmental.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Environmental.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Environmental.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.Type.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.Description.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.Contractor.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.Name.InactiveFacility.FacilityList.record.partial.fields","value.Location.InactiveFacility.FacilityList.record.partial.fields","value.Type.InactiveFacility.FacilityList.record.partial.fields","value.LayawayCost.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Name.ProductionLinesLayaway.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Description.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.Location.ProductionLinesLayaway.FacilityProject.FacilityProjectList.LayawayFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Recurring.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Recurring.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.Recurring.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.Recurring.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.Environmental.CostList.FacilityProject.FacilityProjectList.InactiveFacility.FacilityList.record.partial.fields","value.FinalDesignComplete.MilestoneList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOne.OtherInHouseSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.BudgetYearOneBase.OtherInHouseSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.Construction.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.PriorYear.OtherInHouseSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields","value.TotalCost.CurrentYear.OtherInHouseSupport.CostElementList.FacilityProject.FacilityProjectList.ProductionSupportFacility.FacilityList.record.partial.fields",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","","0.697","","","FY 2013 Base procurement dollars in the amount of $0.697 million support design of expanding the existing landfill site at Holston Army Ammunition Plant (AAP).  Due to extensive disposal and demolition efforts at Holston AAP the current landfill site will meet its full capacity by Fiscal Year 2017 if the landfill area is not expanded.  In addition the landfill is required to comply with state environmental regulations for the disposal of coal combustion residues and non-hazardous materials.","Production Support","Research & Development Expl(RDX) High Melt Expl(HMX) Insensitive Mun(IM)","5133579","2013-03","2013-03","","Holston Landfill Expansion (Design)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.697","","","","","","","","","","","","","","","","","","","","","","","","","","","2013-03","","","","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","","0.537","","","FY 2013 Base procurement dollars in the amount of $0.537 million support the identification selection and design of future pollution controls for the coal-fired steam plant at Holston Army Ammunition Plant (AAP).  The Environmental Protection Agency (EPA) has amended its current emission standards adding new regulated substances to the list of emissions that must be controlled.  The effort will ensure Holston AAP complies with EPA regulations.","Production Support","Research & Development Explosives (RDX)/High Melt Explosives (HMX) IM","5133581","2013-04","2013-04","","National Emission Standards Hazardous Air Pollutants (NESHAP) Requirements","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.537","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-04","","","","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","","4.042","","","Base procurement dollars in the amount of $4.042 million support the design for a Nitric Acid Concentration/Sulfuric Acid Concentration facility at Holston Army Ammunition Plant (AAP).  This facility will recover the spent acid used in IMX-101 IMX-104 and other dinitroanisole (DNAN) and nitrotriazalone (NTO) Insensitive Munitions explosives bases.  This project will provide Holston AAP with the capability to re-concentrate spent Nitric Acid to avoid hazards and increased costs related to Ammonia Nitrate Solution waste disposal.","Production Support","IM Explosives (IMX)-101 IMX-104 Picatinny Arsenal Expl (PAX)","51X3673","2013-06","2013-06","","Insensitive Munitions (IM) Weak Nitric Acid Recovery (NAC/SAC)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.042","","","","","","","","","","","","","","","","","","","","","","","","","","","2013-06","","","","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","0.584","","","","Procurement dollars in the amount of $0.584 million support ultrasonic testing of Bridge 29 pins and eyebars and perform analysis to determine the current bridge safe load capacity.  A routine bridge inspection performed by the US Army Corps of Engineers Rock Island District in June 2011 required ultrasonic testing and load analysis.  This effort will avoid production interruption and ensure operational safety.","Production Support","All DNAN NTO HMX and RDX Products","5123679","2012-04","2012-04","","Bridge No. 29 Testing and Analysis","","","","","Holston Army Ammunition Plant","Kingsport Tennessee","GOCO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.584","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","1.2","","","","Procurement dollars in the amount of $1.200 million support modernization upgrades to the current primary electrical distribution system at Iowa Army Ammunition Plant.  Power outages and fluctuations generate surges that damage computer-controlled machinery on production and support equipment.  The existing primary electrical system requires frequent repairs and poses safety hazards to operational and maintenance personnel.  This project will provide continued uninterruptable electrical service throughout the installation.","Production Support","155mm Artillery 120mm Tank Modular Artillery Charge System (MACS)","5123393","2012-10","2012-10","","Primary Electrical Distribution System Upgrade","","","","","","","","","2014-09","","","","0.057","","","","","","1","0.143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","","","0.571","0.571","FY 2014 Base procurement dollars in the amount of $0.571 million support this effort to rebuild nine restrooms enhance functionality of five break rooms and miscellaneous work related to the production workers' quality of life improvements morale and sanitation improvements.  This effort will improve the quality of work environment at Iowa Army Ammunition Plant.  This is a new start for FY 2014.","Production Support","105mm 155mm and 75mm Artillery","5143630","2013-12","2013-12","","Rebuild Restrooms and Break Rooms Line 3A Production Area","","","","","","","","","2015-06","","0.08","0.08","","","0.027","0.027","0.464","0.464","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-01","","","","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","","","0.414","0.414","FY 2014 Base procurement dollars in the amount of $0.414 million support this effort to upgrade restrooms in the active production areas of Line 3.  This effort will improve the production workers' quality of life morale and sanitation requirements.  This effort will improve the quality of work environment at Iowa Army Ammunition Plant.  This is a new start for FY 2014.","Production Support","105mm Artillery 155mm Artillery 75mm Artillery","5143632","2013-12","2013-12","","Upgrade Restrooms Line 3 Production Area","","","","","","","","","2015-06","","0.073","0.073","","","0.019","0.019","0.322","0.322","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-01","","","","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","","","3.116","3.116","FY 2014 Base procurement dollars in the amount of $3.116 million support effort to provide a new melt pouring loader on Line 3A at Iowa Army Ammunition Plant that support explosive materials to include trinitrotoluene Composition B and newer insensitive formulations.  This new system will reduce scrap volume and improve cast quality.  It will also decrease downtime cleanup time and costs.  This is a new start for FY 2014.","Production Support","Artillery Mortars","5143687","2013-12","2013-12","2015-06","Line 3A Melt Pour Loader","","","2.443","2.443","","","","2015-07","","2015-07","0.158","0.158","","","0.038","0.038","","","","","","0.477","0.477","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-01","","","","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","","","1.703","1.703","FY 2014 Base procurement dollars in the amount of $1.703 million support this effort to provide a new projectile preheat oven in building 3A-04 at Iowa Army Ammunition Plant.  Projectiles filled with Insensitive Munitions Explosives-101 (IMX-101) require a higher temperature preheat than with trinitrotoluene-based material.  The current oven configuration will not allow complete uniform projectile preheat or the ability to preheat IMX-101-filled projectiles.  The new oven will be capable of supporting both current and future production on Line 3A and reduce the preheat time of projectiles.  This is a new start for FY 2014.","Production Support","High Explosive (HE) Artillery Mortars","5143688","2014-01","2014-01","2014-09","Projectile Preheat Oven Building 3A-04","","","1.073","1.073","","","","2016-01","","2016-01","0.426","0.426","","","0.036","0.036","","","","","","0.168","0.168","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-01","","","","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","","5.346","","","FY 2013 Base procurement dollars in the amount of $5.346 million support modernization improvements to the natural gas steam plant at Iowa Army Ammunition Plant.  The auxiliary steam plant provides high pressure steam for process requirements and space heating throughout the installation.  This effort will also modernize the legacy coal handling system for the main coal fired steam plant.  These upgrades will reduce the risk of freeze damage during winter months.","Production Support","105mm/155mm Artillery Primers Tank Ammunition FASCAM","5133573","2012-11","2012-11","2015-02","Natural Gas Service Main Heat Plant & Boiler Building 1-62","","1.127","","","","","","","2015-02","","","","","0.201","","","","","","","0.491","","","","","","","","","","","","","","0.627","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.9","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","","9.818","","","FY 2013 Base procurement dollars in the amount of $9.818 million support the modernization of the main heating plant at Iowa Army Ammunition Plant.  This project will maintain continuous production of steam for process and space heating.  Modernization efforts also include the construction of a natural gas pipeline to support the installation of dual fuel burners at the main heating plant.  These upgrades will allow the heating plant to meet Environmental Protection Agency and State Department of Environmental Quality emissions compliance.  Additionally this project will improve operator safety by eliminating the manual process of igniting the coal fired boiler and exposing the operator to a flash flame.","Production Support","105/155mm Artillery Primers 120mm Tank Ammunition FASCAM","5133574","2012-11","2012-11","2015-02","Upgrade Main Heating Plant","","2.603","","","","","","","2015-02","","","","","0.343","","","","","","","5.431","","","","","","","","","","","","","","0.883","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.558","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","","","1.713","1.713","FY 2014 Base procurement dollars in the amount of $1.713 million support rehabilitation of Road F which is a major thoroughfare serving production lines 2 3 3A and yards L G K and M at Iowa Army Ammunition Plant.  Without major renovation the road surface and base will continue to decay increasing the hazards of transporting explosives and the cost of maintenance.  This is a new start for FY 2014.","Production Support","Modular Artillery Charging Sys(MACS)105mm/120mm Tank105mm/155mm Artillery","5143583","2013-12","2013-12","","Rehabilitate Road F North and Line 3 Roads","","","","","","","","","2015-06","","0.08","0.08","","","0.082","0.082","1.551","1.551","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-01","","","","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","1.751","0.562","","","FY 2013 Base procurement dollars in the amount of $0.562 million support this effort to rehabilitate a propellant transfer ramp from building 2-15 (propellant magazine) to building 2-12 (production building) to assure that propellant can be transferred in a safe and efficient manner.","Production Support","105mm Artillery 120mm Tank","5XX5333","2013-02","2013-02","","Production Support Equipment Replacement","","","","","","","","","2014-11","","","","0.083","0.047","","","","","1.525","0.143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.515","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","","","4.579","4.579","FY 2014 Base procurement dollars in the amount of $4.579 million support this effort to procure and install necessary equipment for alerting personnel of a fire event or faulty conditions in 44 buildings across Iowa Army Ammunition Plant (AAP).  This fire suppression system will protect both property and personnel and operate in a variety of environments.  It will allow Iowa AAP to be compliant with applicable fire alarm and reporting system regulations.  This is a new start for FY 2014.","Production Support","Artillery Detonators Modular Artillery Charge Sys (MACS) Mortars","5143692","2014-01","2014-01","2016-02","Central Fire Alarm/Reporting System","","","3.22","3.22","","","","2016-03","","2016-03","0.102","0.102","","","0.064","0.064","","","","","","1.193","1.193","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-01","","","","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","1.163","","","","Procurement dollars in the amount of $1.163 million support the modernization of load assemble and pack (LAP) facilities at Iowa Army Ammunition Plant (AAP).  This effort supports the purchase and installation of six pad printers to support production of 105mm and 155mm High Explosive (HE) artillery projectiles.  The printers will improve production throughput and achieve costs savings from reduction in manpower.  Upgrades are required to improve efficiency and production quality.  The Iowa AAP melt pour line is now the sole organic LAP producer of M107 and M795.","Production Support","High Explosive (HE) Artillery Mortars","5123188","2012-11","2012-11","2014-07","Load Assemble and Pack (LAP) Modernization","0.95","","","","","","","2014-08","2013-10","2014-08","","","0.01","","","","","","","0.203","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","1.582","","","","Procurement dollars in the amount of $1.582 million supports improvements to the Mathes Lake dam embankments and surrounding infrastructure at the Iowa Army Ammunition Plant.  The dam embankment provides railway support for production operations within the plant.  The improved infrastructure will also enable rapid response for first responders to Line 3A production areas and Yard K storages areas.","Production Support","105mm/155mm Artillery120mm Tank Modular Artillery Charge System (MACS)","5123675","2012-07","2012-07","","Structural Analysis and Rehabilitation of Mathes Lake Dam","","","","","Iowa Army Ammunition Plant","Middletown Iowa","GOCO","","","","","","0.075","","","","","","1.507","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","","7","8.551","8.551","FY 2014 Base procurement dollars in the amount of $8.551 million support modernization improvements in small caliber ammunition manufacturing at Lake City Army Ammunition Plant.  Efforts include upgrades to 5.56mm tracer bullet manufacturing and cartridge loading replacement of small caliber link stamping presses and heat treating furnaces construction of a covered ballistic test range and automation of the small caliber primer manufacturing operation.  These upgrades are required due to the age of the equipment and extensive production requirements in recent years.  This effort will improve product quality equipment reliability availability and maintainability and address personnel safety.  Automation of the primer manufacturing operation will reduce operator exposure to explosive materials.","Production Support",".50 Cal (all types except SLAP-T) 5.56mm 7.62mm (all types)","51X3356","2014-01","2014-01","2015-12","Small Caliber Modernization Production Line Upgrades","","4.304","6.699","6.699","","","","2015-12","","2015-12","0.282","0.282","","0.233","0.088","0.088","","","","","2.33","1.482","1.482","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-01","","","","","0.133",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","","","3.02","3.02","FY 2014 Base procurement dollars in the amount of $3.020 million support this effort to replace the deteriorating conductive flooring in building 35 at Lake City Army Ammunition Plant (AAP).  The conductive flooring has degraded contains asbestos and is a health and safety concern.  This project improves the health safety and well-being of the employees and will enhance the quality of work environment at Lake City AAP.  This is a new start for FY 2014.","Production Support",".50 Cal 5.56mm 7.62mm 20mm","5143638","2014-02","2014-02","","Conductive Floor Replacement and Asbestos Removal Building 35","","","","","","","","","2016-04","","0.536","0.536","","","0.144","0.144","2.34","2.34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-02","","","","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","","","4.145","4.145","FY 2014 Base procurement dollars in the amount of $4.145 million support effort to resurface existing roads at Lake City Army Ammunition Plant (AAP).  This project will provide adequate roadways to production lines storage yards and support facilities for safe travel by employees utilizing government private and explosively laden vehicles.  This effort will also improve road conditions and reduce maintenance costs to roads and vehicles and enhance working conditions and safety.  This effort will improve the quality of work environment at Lake City AAP.  This is a new start for FY 2014.","Production Support",".50 Cal 5.56mm 7.62mm 20mm","5143645","2014-01","2014-01","","Hard Road Surface Recapitalization","","","","","","","","","2015-04","","0.62","0.62","","","0.198","0.198","3.327","3.327","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014-01","","","","","",
"2a160a3d2dd2298d22bb0459cbdace44","2014","2014-12-16T06:08:38+00:00","1418710118","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2014.xml","procurement-base","2014","AB","","1.877","","","FY 2013 Base procurement dollars in the amount of $1.877 million support the replacement of the interior electrical buss and busways that provide power distribution to the main process operations at Lake City Army Ammunition Plant.  The existing busways are failing and antiquated.  The busways provide power to manufacturing process equipment and are critical to the operations of the plant power to manufacturing process equipment.","Production Support",".50 Cal 5.56mm 7.62mm","5133606","2013-06","2013-06","2016-06","Interior Buss Replacement","","1.324","","","","","","","","","","","","0.05","","","","","","","0.503","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
