"id","catalog.meta","resource.meta","type.meta","data_type.meta","timestamp.meta","timestamp_iso8601.meta","source.meta","source_filename.meta","fiscal_year.meta","classification.meta","@monetaryUnit.record","value.ProgramElementNumber.record","value.ProgramElementTitle.record","value.R1LineNumber.record","value.BudgetYear.record","value.BudgetCycle.record","value.SubmissionDate.record","value.ServiceAgencyName.record","value.AppropriationCode.record","value.AppropriationName.record","value.BudgetActivityNumber.record","value.BudgetActivityTitle.record","value.PriorYear.ProgramElementFunding.record","value.CurrentYear.ProgramElementFunding.record","value.BudgetYearOne.ProgramElementFunding.record","value.BudgetYearOneBase.ProgramElementFunding.record","value.BudgetYearTwo.ProgramElementFunding.record","value.BudgetYearThree.ProgramElementFunding.record","value.BudgetYearFour.ProgramElementFunding.record","value.BudgetYearFive.ProgramElementFunding.record","value.CostToComplete.ProgramElementFunding.record","value.TotalCost.ProgramElementFunding.record","value.ProgramElementMissionDescription.record","value.ProgramElementNote.record","value.AllPriorYears.ProgramElementFunding.record","value.MdapCode.record","@format.record","value.PriorYearsDelta.record",
"87aa3cd77b1cdbf4f75d73773c6aef36","dodbudget","rdte-base","2015","record","1418697373","2014-12-16T02:36:13+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Navy_PB_2015.xml","2015","public","Millions","0602435N","Ocean Wrfghtg Env Applied Res","10","2015","PB","2014-03","Navy","1319","Research Development Test & Evaluation Navy","2","Applied Research","54.912","45.685","45.388","45.388","43.941","45.963","46.790","46.918","Continuing","Continuing","The efforts described in this Program Element (PE) are based on investment directions as defined in the Naval S&T Strategic Plan approved by the S&T Corporate Board (Sep 2011).  This strategy is based on needs and capabilities from Navy and Marine Corps guidance and input from the Naval Research Enterprise (NRE) stakeholders (including the Naval enterprises the combatant commands the Chief of Naval Operations (CNO) and Headquarters Marine Corps).  It provides the vision and key objectives for the essential science and technology efforts that will enable the continued supremacy of U.S. Naval forces in the 21st century.  The Strategy focuses and aligns Naval S&T with Naval missions and future capability needs that address the complex challenges presented by both rising peer competitors and irregular/asymmetric warfare.This PE provides the unique fundamental programmatic instrument by which basic research on the natural environment is transformed into technological developments that provide new or enhanced warfare capabilities for the Battlespace Environment (BSE).  The objectives of this program are met through measuring analyzing modeling and simulating and applying environmental factors affecting naval material and operations in the BSE.  This program provides for BSE technological developments that contribute to meeting top joint warfare capabilities established by the Joint Chiefs of Staff with primary emphasis on Joint Littoral Warfare and Joint Strike Warfare. This PE fully supports the Director of Defense Research and Engineering's Science and Technology Strategy and is coordinated with other DoD Components through the Defense Science and Technology Reliance process.  Work in this program is related to and fully coordinated with efforts in accordance with the on-going Reliance joint planning process.  There is close coordination with the US Air Force and US Army under the Reliance program in the BSE categories of Lower Atmosphere Ocean Environments Space & Upper Atmosphere and Terrestrial Environments.  Within the Naval Transformation Roadmap the investment will contribute toward achieving each of the "key transformational capabilities" required by Sea Strike Sea Shield and Sea Basing.  Moreover environmental information environmental models and environmental tactical decision aids that emerge from this investment will form one of the essential components of FORCEnet (which is the architecture for a highly adaptive human-centric comprehensive maritime system that operates from seabed to space).  The Navy program includes efforts that focus on or have attributes that enhance the affordability of warfighting systems.Due to the number of efforts in this PE the programs described herein are representative of the work included in this PE.","","0.000","","","",
"bca4404ffab536b5fa8acd163680acb0","dodbudget","rdte-base","2015","record","1418697382","2014-12-16T02:36:22+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Navy_PB_2015.xml","2015","public","Millions","0603635M","Marine Corps Grnd Cmbt/Supt Sys","54","2015","PB","2014-03","Navy","1319","Research Development Test & Evaluation Navy","4","Advanced Component Development & Prototypes (ACD&P)","8.400","1.489","1.342","1.342","1.271","1.300","1.321","1.368","Continuing","Continuing","This PE supports the demonstration and validation of Marine Corps Ground/Supporting Arms Systems for utilization in Marine Air-Ground Expeditionary Force amphibious operations.  This program is funded under Demonstration & Validation because it develops and integrates hardware for experimental tests related to specific ground weapon system.","The Joint Light Tactical Vehicle (JLTV) program Project number 3209 transitioned to BA 04 PE 0605812M beginning in FY 2013.","22.702","","","",
"9f02cc9926189b43e0b4033b0440588e","dodbudget","rdte-base","2015","record","1418697382","2014-12-16T02:36:22+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Navy_PB_2015.xml","2015","public","Millions","0603654N","JT Service Explosive Ordn Dev","55","2015","PB","2014-03","Navy","1319","Research Development Test & Evaluation Navy","4","Advanced Component Development & Prototypes (ACD&P)","41.468","34.958","21.399","21.399","29.982","33.087","32.377","33.034","Continuing","Continuing","This is a Joint Service Program. This program provides for the development of Explosive Ordnance Disposal tools and equipment for use by all military services. The responsibility is assigned to the Navy as single service manager by Department of Defense Directive 5160.62 of 26 April 1989 for management of the Joint Service Explosive Ordnance Disposal Research and Development Program. Proliferation of sophisticated types of foreign and domestic ordnance and Improvised Explosive Devices necessitate a continuing development program to provide Explosive Ordnance Disposal personnel of all military services with the special equipment and tools required to support this mission. This program also provides life support related equipment necessary to support the performance of Navy Explosive Ordnance Disposal tasks underwater. This equipment must have inherently low acoustic and magnetic signatures in order to allow the Explosive Ordnance Disposal technician to safely approach render-safe and dispose of sea mines and other underwater ordnance. This program also provides force protection of all military services against Radio Controlled Improvised Explosive Devices (RCIED) to prevent initiation. The Navy has been designated as DOD Executive Agent and Single Manager for Military Ground-Based Counter Radio-Controlled Improvised Explosive Electronic Warfare (CREW) Technology by DOD Directive 5101.14 of 11 June 2007 requiring RDT&E to develop capabilities that meet joint requirements.","","470.233","","","",
"d2f38bf3e28c56d3aada1dd6fb3dfbf3","dodbudget","rdte-base","2015","record","1418697373","2014-12-16T02:36:13+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Navy_PB_2015.xml","2015","public","Millions","0602782N","Mine & Exp Warfare Applied Res","14","2015","PB","2014-03","Navy","1319","Research Development Test & Evaluation Navy","2","Applied Research","28.091","31.325","32.526","32.526","30.987","32.703","33.289","33.499","Continuing","Continuing","The efforts described in this Program Element (PE) are based on investment directions as defined in the Naval S&T Strategic Plan approved by the S&T Corporate Board (Sep 2011).  This strategy is based on needs and capabilities from Navy and Marine Corps guidance and input from the Naval Research Enterprise (NRE) stakeholders (including the Naval enterprises the combatant commands the Chief of Naval Operations (CNO) and Headquarters Marine Corps).  It provides the vision and key objectives for the essential science and technology efforts that will enable the continued supremacy of U.S. Naval forces in the 21st century.  The Strategy focuses and aligns Naval S&T with Naval missions and future capability needs that address the complex challenges presented by both rising peer competitors and irregular/asymmetric warfare.This PE provides technologies for Naval Mine Countermeasures (MCM) Expeditionary Warfare U.S. Naval sea mining Naval Special Warfare (NSW) and Joint Tri-Service Explosive Ordnance Disposal (EOD). This program is strongly aligned with the Joint Chiefs of Staff Joint Warfighting Capability Objectives through the development of technologies to achieve military objectives with minimal casualties and collateral damage. Within the Naval Transformation Roadmap this investment will achieve one of three "key transformational capabilities" required by "Sea Shield" as well as technically enable the Ship to Objective Maneuver (STOM) key transformational capability within "Sea Strike" by focusing on technologies that will provide the Naval Force with the capability to dominate the battlespace project power from the sea and support forces ashore with particular emphasis on rapid MCM operations. These efforts concentrate on the development and transition of technologies for the MCM-related and Urban Asymmetric/Expeditionary Warfare Operations (UAEO)-related Future Naval Capabilities (FNC) Enabling Capabilities (ECs). The Mine and Obstacle Detection/Neutralization efforts include technologies for clandestine and overt minefield reconnaissance organic ship self-protection organic minehunting and neutralization/breaching. The Urban Asymmetric Operation effort includes critical warfighting functions such as Command Control Communications Computers Intelligence Surveillance and Reconnaissance (C4ISR) fires maneuver sustainment etc. The Naval Special Warfare and Explosive Ordnance Disposal technology efforts concentrate on the development of technologies for safe near-shore mine detection diver mobility and survivability and ordnance disposal operations.Due to the number of efforts in this PE the programs described herein are representative of the work included in this PE.","FY 2013 funding associated with Future Naval Capability (FNC) efforts are transferring to a new Program Element titled Future Naval Capabilities Applied Research (PE 0602750N).  This is to enhance the visibility of the FNC Program by providing an easily navigable overview of all 6.2 FNC investments in a single location.","0.000","","","",
"6ca11389ecc39436385613adee3b3827","dodbudget","rdte-base","2015","record","1418697374","2014-12-16T02:36:14+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Navy_PB_2015.xml","2015","public","Millions","0603123N","Force Protection Advanced Technology","16","2015","PB","2014-03","Navy","1319","Research Development Test & Evaluation Navy","3","Advanced Technology Development (ATD)","16.273","28.286","25.831","25.831","34.938","35.540","23.392","16.921","Continuing","Continuing","The efforts described in this Program Element (PE) are based on investment directions as defined in the Naval S&T Strategic Plan approved by the S&T Corporate Board (Sep 2011). This strategy is based on needs and capabilities from Navy and Marine Corps guidance and input from the Naval Research Enterprise (NRE) stakeholders (including the Naval enterprises the combatant commands the Chief of Naval Operations (CNO) and Headquarters Marine Corps). It provides the vision and key objectives for the essential science and technology efforts that will enable the continued supremacy of U.S. Naval forces in the 21st century. The Strategy focuses and aligns Naval S&T with Naval missions and future capability needs that address the complex challenges presented by both rising peer competitors and irregular/asymmetric warfare. This PE addresses advanced technology development associated with providing the capability of Platform and Force Protection for the U.S. Navy. This program supports the development of technologies associated with all naval platforms (surface subsurface terrestrial and air) and the protection of those platforms. Due to the number of efforts in this PE the programs described herein are representative of the work included in this PE.","FY 2013 funding associated with Future Naval Capability (FNC) efforts are transferring to a new Program Element titled Future Naval Capabilities Advanced Technology Development (PE 0603673N).  This is to enhance the visibility of the FNC Program by providing an easily navigable overview of all 6.3 FNC investments in a single location.","0.000","","","",
"96889b248785672098e57250df5c1a51","dodbudget","rdte-base","2015","record","1418697376","2014-12-16T02:36:16+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Navy_PB_2015.xml","2015","public","Millions","0603216N","Aviation Survivability","26","2015","PB","2014-03","Navy","1319","Research Development Test & Evaluation Navy","4","Advanced Component Development & Prototypes (ACD&P)","7.970","5.591","4.325","4.325","5.728","5.989","6.035","6.153","Continuing","Continuing","Aviation Survivability addresses the issues of aircrew and platform survivability focusing on enhancing overall opportunity for aircrew and platform protection and enhanced performance.  The capabilities addressed under this program element counter emerging threats of next generation operational weapons systems and enhance combat effectiveness in future operational mission scenarios.JUSTIFICATION FOR BUDGET ACTIVITY: This program is funded under ADVANCED COMPONENT DEVELOPMENT AND PROTOTYPES because it includes all efforts necessary to evaluate integrated technologies representative models or prototype systems in a high fidelity and realistic operating environment.","","158.642","","","",
"ac8ce6735a69b8660bd7a95f46c4e010","dodbudget","rdte-base","2015","record","1418697378","2014-12-16T02:36:18+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Navy_PB_2015.xml","2015","public","Millions","0603527N","(U)RETRACT LARCH","36","2015","PB","2014-03","Navy","1319","Research Development Test & Evaluation Navy","4","Advanced Component Development & Prototypes (ACD&P)","75.517","9.316","25.365","25.365","34.655","28.310","25.229","25.725","Continuing","Continuing","This program is reported in accordance with Title 10 United States Code Section 119(a)(1) in the Special Access Program Annual Report to Congress.","","0.000","","","",
"8cc2dfccbaa368fc37ac0f8e1ff51438","dodbudget","rdte-base","2015","record","1418697378","2014-12-16T02:36:18+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Navy_PB_2015.xml","2015","public","Millions","0603553N","Surface ASW","39","2015","PB","2014-03","Navy","1319","Research Development Test & Evaluation Navy","4","Advanced Component Development & Prototypes (ACD&P)","3.841","2.349","1.060","1.060","1.104","1.134","1.155","1.180","Continuing","Continuing","The CNO's ASW initiative is a focused effort to identify the most promising ASW technologies through a process of discovery assessment experimentation and analysis.  The CNO's ASW initiative will coordinate the development of technologies which move beyond incremental or marginal improvements in ASW effectiveness.  The CNO's vision of "fundamentally changing the way ASW is currently conducted to render the enemy submarine irrelevant against US and coalition forces" necessitates a change in the calculus of how the US Navy conducts ASW.  Central to the CNO's ASW initiatives achieving the CNO's vision are several innovative approaches which include using the art-of-the-technologically-possible; minimizing force-on-force; reducing the ASW end-to-end time line; supporting rapid maneuver; developing off-board and distributed ASW detection systems; and finding innovative weapons solutions.  To achieve these key approaches it is essential to develop new ASW technologies and conduct at-sea experiments to prove/disprove technology concepts and collect corroborating data.  An OPNAV letter of direction limits the scope of this project beginning in FY10 to the development/test of CAS/VDS and the continuation of studies in support of the ASW Initiative thereafter.  Starting in FY13 the CAS/VDS effort has been transferred to the Littoral Combat Ship PE 0603581N Project 3129 budget as part of the ASW Mission Module.","","182.401","","","",
"91a6448121b3e11fe228e1908fab3cd3","dodbudget","rdte-base","2015","record","1418697384","2014-12-16T02:36:24+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Navy_PB_2015.xml","2015","public","Millions","0603748N","(U)LINK PLUMERIA","64","2015","PB","2014-03","Navy","1319","Research Development Test & Evaluation Navy","4","Advanced Component Development & Prototypes (ACD&P)","153.811","121.189","272.096","272.096","212.438","300.955","315.749","298.400","Continuing","Continuing","This program is reported in accordance with Title 10 United States Code Section 119(a)(1) in the Special Access Program Annual Report to Congress.","","0.000","","","",
"5b75bbc9a0e8ca13b4a443d5085d2dea","dodbudget","rdte-base","2015","record","1418697392","2014-12-16T02:36:32+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Navy_PB_2015.xml","2015","public","Millions","0604280N","JT Tact Radio Sys (JTRS)","104","2015","PB","2014-03","Navy","1319","Research Development Test & Evaluation Navy","5","System Development & Demonstration (SDD)","197.819","3.259","7.106","7.106","6.183","1.732","0.000","0.000","0.000","4107.351","Digital Modular Radio (DMR) is the Navy's technical solution for Mobile User Objective System (MUOS). In the prior years funds previously identified for JTRS AMF were realigned to support the development of the DMR MUOS. The DMR AN/USC-61(C) is the first software defined radio to become a communications system standard for the U.S. Military. The compact multi-channel DMR provides multiple waveforms and multi-level information security for voice and data communications. DMR radios currently operate aboard U.S. Navy surface and subsurface vessels fixed-sites and other Department of Defense communication platforms using frequencies ranging from 2 MHz to 2 GHz.","In FY13 Program Element (PE) 0604280N represents the total JTRS RDT&E Budget (includes Multifunctional Information Distribution System (MIDS) Airborne and Maritime/Fixed Station (AMF) JTRS Handheld/Manpack/Small Form Fit (HMS) JTRS and JTRS Network Enterprise Domain (JNED) and Digital Modular Radios (DMR)). In FY14-19 Program Element (PE) 0604280N no longer includes funding associated with the JTRS Programs.  In accordance with the Acquisition Decision Memorandum (ADM) dated 11 July 2012 the JTRS Programs of Record (PORs) transitioned to a Military Department-managed program.  AMF JTRS and HMS JTRS transitioned to the Army and can be found under PE 0604280A and MIDS transitioned to the Navy under PE 0205604N. The Joint Tactical Networks (JTN) (formally known as JNED) continues to remain under a joint budget strategy in the three Services in the Army PE 0605030A the Navy PE 0605030N and the Air Force PE 0605030F.","3891.252","","","",
"11ca4c6b1c54624e6353743849cbf32b","dodbudget","rdte-base","2015","record","1418697385","2014-12-16T02:36:25+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Navy_PB_2015.xml","2015","public","Millions","0603795N","Land Attack Tech","69","2015","PB","2014-03","Navy","1319","Research Development Test & Evaluation Navy","4","Advanced Component Development & Prototypes (ACD&P)","14.274","0.000","0.318","0.318","0.887","0.591","0.000","0.000","0.000","16.070","The Advanced Minor Caliber Gun will support non-recurring engineering component integration and testing efforts required for capability upgrades to the MK38 Mod 2 a minor caliber gun weapon system.","","0.000","","","",
"24d8a4a4ed4c6a69be04fb109c54953d","dodbudget","rdte-base","2015","record","1418697385","2014-12-16T02:36:25+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Navy_PB_2015.xml","2015","public","Millions","0603860N","JT Precision Approach & Ldg Sys","71","2015","PB","2014-03","Navy","1319","Research Development Test & Evaluation Navy","4","Advanced Component Development & Prototypes (ACD&P)","120.491","156.178","54.896","54.896","92.522","76.862","24.925","2.637","Continuing","Continuing","A. Mission Description and Budget Item JustificationThe Joint Precision Approach and Landing System (JPALS) is an Acquisition Category 1D program with joint partners for requirements and acquisition including the USAF USN/ USMC USA USCG and the Federal Aviation Administration (FAA).  JPALS is the next generation global positioning system (GPS)-based precision approach and landing system for the DoD and is intended to provide a rapidly deployable adverse weather adverse terrain day/night precision approach and landing capability for fixed and rotary wing manned and unmanned aircraft.On 16 March 2007 the JROCM approved the JPALS Capability Development Document and designated the Navy as the Lead Service.  The Analysis of Alternatives was finalized in 3Q FY07. Milestone B was met 14Jul08.  At Milestone B the Milestone Decision Authority separated Increment (Inc) 1 into Inc 1A and Inc 1B. On 19Jan10 the JROC approved Inc 2 for the Land-Based System and designated the Air Force as the lead component for the Land-Based System.The DoN PALC Roadmap Study documents direction to re-scope JPALS to a single increment.  As a result JPALS Inc 1B was reduced in scope to support the F-35 Lightning II and Unmanned Carrier Launched Airborne Surveillance and Strike (UCLASS) programs as their primary landing system on aircraft carriers and amphibious assault ships.  Accordingly improvements will be made to JPALS to provide autoland capability for manned and unmanned aircraft therefore investments in aircraft software and avionics will continue although retrofit of existing aircraft was removed from program requirements.  In addition JPALS Inc 2 was cancelled.  The remaining re-scoped JPALS program efforts provide a strong technology basis for evolution should a requirement for JPALS on existing aircraft fixed air bases or expeditionary air fields re-emerge in the future.JUSTIFICATION FOR BUDGET ACTIVITY:  This program is funded under ADVANCED COMPONENT DEVELOPMENT AND PROTOTYPES because it includes all efforts necessary to evaluate integrated technologies representative models or prototype systems in high fidelity and realistic operating environment.","The JPALS Increments (Inc) 1A and 1B programs are being combined into project 2329 beginning in FY15.  Increment 1B (Project 3228) will now only contain FY10 - FY14 funds with FY14 being a year of transition to the JPALS re-plan brought about by the Precision Approach Landing Capability (PALC) Roadmap Study  DoN Resources and Requirements Review Board (R3B) decision dated 03Jul13.  JPALS Increment 1B funds in FY15 and out have been realigned IAW approved service priorities and in part will fund the PALC Roadmap investments in recapitalization and refurbishment of legacy landing systems.  Improvements will be made to JPALS software and avionics to provide manned and unmanned aircraft with autoland capabilities.  As a result of these PALC changes JPALS Inc 2 (Project 3354) has been cancelled.FY 2014 funding in both Project 3228 and 3354 will be used to finance the single increment of JPALS with FY 2014 funding carrying over to finance FY 2015 requirements on the single increment of JPALS.  The FY15-FY19 budget JPALS budget request has been reduced to properly support the FY15-FY19 JPALS requirements.","662.723","238","","",
"42931b0eab46126e805c471cf7982d6b","dodbudget","rdte-base","2015","record","1418697395","2014-12-16T02:36:35+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Navy_PB_2015.xml","2015","public","Millions","0604501N","Advanced Above Water Sensors","113","2015","PB","2014-03","Navy","1319","Research Development Test & Evaluation Navy","5","System Development & Demonstration (SDD)","235.176","157.871","20.409","20.409","20.755","19.720","20.168","20.736","Continuing","Continuing","Air and Missile Defense Radar (AMDR): (Note: Beginning in FY15 this effort will transfer to PE 0604522N) The AMDR suite is being developed to fulfill Integrated Air and Missile Defense requirements for multiple ship classes. This suite consists of an S-Band radar (AMDR-S) an X-band radar and a Radar Suite Controller (RSC).  Funding will develop AMDR-S and RSC and integrate these components with an available X band radar.  AMDR will provide multi-mission capabilities simultaneously supporting both long range exoatmospheric detection tracking and discrimination of ballistic missiles as well as Area and Self Defense against air and surface threats. For the Ballistic Missile Defense capability increased radar sensitivity and bandwidth over current radar systems are needed to detect track and support engagements of advanced ballistic missile threats at the required ranges concurrent with Area and Self Defense against Air and Surface threats. For the Area Air Defense and Self Defense capability increased sensitivity and clutter capability is needed to detect react to and engage stressing Very Low Observable/Very Low Flyer (VLO/VLF) threats in the presence of heavy land sea and rain clutter. This effort provides for the development of an active phased array radar with the required capabilities to address the evolving threat. The AMDR suite will obtain performance and technology enhancements throughout its service life based upon an approach that includes modularity of hardware and software a scalable design and Open Architecture (OA) compliance.Periscope Detection:  The CVN Periscope Detection Radar program AN/SPS-74(V) develops and delivers the capability which provides automated detection and discrimination of submarine periscopes using advanced algorithms.  This enables discrimination of periscopes from surface contacts buoys small boats floating mines etc.  This effort was initially based on an Advanced Development Model (ADM) developed in PE 0603553N Surface Antisubmarine Warfare.  VCNO Memorandum Ser N09/12U100544 dtd 17 Dec 2012 directs cancellation of the AN/SPS-74 Program.  FY12 and FY13 funding developed the Periscope Detection and Discrimination (PDD) interface for the AN/SPQ-9B Radar. FY13 funding also developed a Land Based Test Asset to demonstrate new solid state technology that lowers the required power and removes the highest failing components improving system reliability and stability while greatly reducing the production life and life costs.Dual Band Radar (DBR) Upgrades: Funding is for Dual Band Radar (DBR) System upgrades to implement cost savings initiatives for Volume Search Radar (VSR) modifications supportability analysis and associated logistics product updates; future upgrades/technology insertion efforts for Multi-Function Radar (MFR)/VSR as a part of the DBR suite on CVN 78 Class ships and the MFR on DDG 1000 Class ships.  Funding is also required to resolve the hardware and software issues discovered during the various test events to include: DTB2-411 Self Defense Test Ship (SDTS) testing Land Based Testing and pertinent At-Sea test events. The upgrades will include all aspects of the radar system/subsystems including hardware and software. Specific subsystem areas include the Array Transmit/Receive (T/R) module Receiver/Exciter Signal Data Processor Radome and power/cooling systems. Upgrades and technology insertions are required to maintain the level of force protection needed for ship defense against all threats envisioned in the littoral environment.  The supportability analysis and logistic products associated with these upgrades will also be developed and updated. DBR Battle Force Tactical Trainer (BFTT)/Cooperative Engagement Capability (CEC)/Surface Electronic Warfare Improvement Program (SEWIP) Interface:  FY12-14 requirement supports the design and development of the software interface between DBR and AN/USQ-46 BFTT CEC and SEWIP to enhance CVN 78 combat readiness.  DBR CVN 78 Testing and Certification: FY13-FY17 requirement supports DBR At-Sea Test and Evaluation (T&E) Environmental Testing and DBR Systems Certification for CVN 78. Multi-Mission Signal Processor (MMSP): The development of Multi-Mission Signal Processor (MMSP) provides Anti-Air Warfare (AAW)/Ballistic Missile Defense (BMD) Multi-mission capability for DDG 51 class ships as part of Aegis Modernization Program.  This capability will be utilized for DDG 113 and follow new construction and Aegis Ashore.  Modifies SPY-1D Transmitters to enable dual beam for reduced frame times and better reaction time and provides stability for all D (V) waveforms and avoid operational degradation.  The SPY-1 radar system detects tracks and supports engagements of a broader range of threats.  MMSP improves performance in littoral ducted clutter environments and in electronic attack (EA) and chaff environments and provides greater commonality in computer programs and equipment. This effort also provides for the development of a Solid State Switch Assembly (SSSA) through an ONR/MANTECH project MMSP Commercial Off-The-Shelf (COTS) refresh radar capability upgrades reliability improvements and ship-based Non-Cooperative Target Recognition (NCTR).Advanced Radar Technology (ART):  Funds the development and integration of existing and new radar technologies into the Navy's sensors to enhance performance and/or ensure sensor operations and sustainment throughout the lifecycle of the sensor and platforms on which installed.Improved Capabilities for SPY-1 Radar: These Reliability Maintainability and Availability (RM&A) improvements are intended to reduce cascading failures mitigate obsolescence issues and improve reliability in support of Anti-Air Warfare (AAW) and Ballistic Missile Defense (BMD) missions; while still providing AN/SPY-1 Radar Total Ownership Cost Reductions.  Improvements will yield reductions in annual fleet maintenance costs.Advanced Radar Innovation Fund/Advanced Radar Research: Funds the development and integration of existing and new technologies into the Navy's sensors to enhance performance and ensure sensor operations and sustainment throughout the lifecycle of the sensor and platforms on which installed.","","932.493","P384","","",
"c77125c720f959dac2d09a19f2078207","dodbudget","rdte-base","2015","record","1418697386","2014-12-16T02:36:26+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Navy_PB_2015.xml","2015","public","Millions","0604112N","Gerald R Ford Class Nuc Aircraft Carrier CVN 78-80","74","2015","PB","2014-03","Navy","1319","Research Development Test & Evaluation Navy","4","Advanced Component Development & Prototypes (ACD&P)","0.000","0.000","43.613","43.613","38.373","35.662","34.156","25.650","Continuing","Continuing","This Navy program addresses unique technologies on Ford class carriers. The program includes: - (2208) - Development of ship hull mechanical propulsion electrical aviation and combat support systems subsystems and components to significantly improve aircraft carrier affordability manpower requirements survivability and operational capabilities and to meet the requirements of existing and pending regulations and statutes critical to the operation of existing and future aircraft carriers.- (4004) - Development of an advanced technology aircraft launch system in support of the CVN 78 Class design and construction schedule. The Electro Magnetic Aircraft Launch System (EMALS) will replace the current steam catapult on CVN 78 Class ships. EMALS provides better control of applied forces both peak and transient dynamic improvedreliability and maintainability increased operational availability and reduced operator and maintainer workload.This Program Element (PE) and associated projects is a continuation of efforts previously funded under PE 0603512N projects 2208 and 4004 and is not a new start.","","0.000","","","",
"84d1c4dc70f1c4e267e8125a45719793","dodbudget","rdte-base","2015","record","1418697390","2014-12-16T02:36:30+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Navy_PB_2015.xml","2015","public","Millions","0604245N","H-1 Upgrades","96","2015","PB","2014-03","Navy","1319","Research Development Test & Evaluation Navy","5","System Development & Demonstration (SDD)","27.724","47.123","44.115","44.115","27.433","28.150","28.448","29.709","Continuing","Continuing","The mission of the AH-1W attack helicopter is to provide rotary wing close air support anti-armor armed escort armed/visual reconnaissance survivability enhancements and fire support coordination capabilities under day/night and adverse weather conditions.  The mission  of the UH-1N utility helicopter is to provide command and control and combat assault support under day/night and adverse weather conditions and special operations support; supporting arms coordination and aeromedical evacuation. Major modifications for both aircraft include 37 AH-1Ws converted to AH-1Zs build 152 new AH-1Zs remanufacture ten (10) H-1N helicopters and build 150 new UH-1Y models.  AH-1Z and UH-1Y models include a 4-bladed composite rotor system with semi-automatic bladefold performance-matched transmissions T700 Engine Digital Electronic Control Units 4-bladed tail rotors and drive systems more effective stabilizers upgraded landing gear and common fully integrated cockpits and avionics systems.  These upgrades will add 10000 flight hours to AH-1Z/UH-1Y airframes. The fully integrated cockpits reduce operator workload and improve situational awareness thus increasing safety and reducing the rate of aircraft attrition.  They will provide considerable growth potential for future weapon systems and avionics which will significantly increase mission effectiveness and survivability.  The cockpits will also include integration of onboard mission planning communications digital fire control self-navigation night navigation/targeting air-to-ground missile and air-launched intercept missile weapon systems management in nearly identical crew stations which significantly reduces training requirements.  These upgrades maximize commonality between the two aircraft and provide needed improvements in crew and passenger survivability payload power available endurance range airspeed maneuverability and supportability.Follow-on improvements to sensors and weapons integration avionics and air vehicle components will address deficiencies systems safety obsolescence reliability supportability and cost growth issues. Improvements will include all associated System Configuration Set (SCS) updates as well as integration and testing related to the aircraft platforms.","Efforts previously budgeted in Project 2279 are continued in Project 3359 from FY 2014 through the FYDP.","1509.401","","","",
"3b651e01b1d2ed6691220412313f9e88","dodbudget","rdte-base","2015","record","1418697394","2014-12-16T02:36:34+00:00","http://comptroller.defense.gov/budgetmaterials.aspx","RDTE_MasterJustificationBook_Navy_PB_2015.xml","2015","public","Millions","0604378N","Nav Integrated Fire Control-Counter Air Sys Eng","111","2015","PB","2014-03","Navy","1319","Research Development Test & Evaluation Navy","5","System Development & Demonstration (SDD)","35.872","21.413","15.263","15.263","26.167","21.647","17.319","17.647","Continuing","Continuing","3159 Naval Integrated Fire Control - Counter Air (NIFC-CA) Systems Engineering Integration and Test (SEI&T) project is a systems engineering effort to extend the Naval Theater Air and Missile Defense battlespace out to the maximum kinematic range of our weapons. This includes targets beyond the detection range of the shooter including Engage On Remote (EoR) and Over the Horizon (OTH) targets. The NIFC-CA project exploits capabilities inherent in existing systems optimizes current and emerging technologies in component system upgrades integrates them together and performs kill chain tests forming an interoperable System of Systems (SoS) to maximize future air defense capabilities. As directed by OPNAV the project is focused on SEI&T efforts to integrate the From The Sea (FTS) kill chain consisting of the E-2D Advanced Hawkeye Cooperative Engagement Capability (CEC) AEGIS and SM-6 missile. This PE will support efforts including system definition and architecture development performance prediction performance assessment system test and risk reduction efforts system analysis modeling and simulation and capability demonstrations for the FTS kill chain. The project also facilitates the development of the concept of operations with the warfighter to maximize effectiveness when deployed with the Fleet.","","94.687","","","",
